ID,E,N,Z,Xa,Huyen,Tinh,QSH,QCN,QTM-DV,QRE1,Qi,KS,QSP,QT,fT,QAN,fAN,QAQ,fAQ,QRE2,QNN,QRE3,Qs,fs,Ws,Qg,fg,Wg,Qr,fr,Wr,Wru,WSCI1,WSCI2,WSC3
X860,106.049,9.64496,2,Châu Khánh,Long Phú,Sóc Trăng,540.000,27.000,81.000,648.000,449.000,1.120,503.090,52037.158,0.005,280.565,1,16315.068,0.001,1205,68632.791,67427.791,6863279.073,0,686.328,5490.623,0.002,10.981,1369863.014,0.05,68493.151,69190.46,0.776,0.418,1.026
X861,106.202,9.6137,2,An Thạnh 2,Cù Lao Dung,Sóc Trăng,720.000,36.000,108.000,864.000,277.000,1.120,309.740,57790.240,0.005,194.756,1,170794.521,0.001,1519,228779.516,227260.516,22877951.58,0,2287.795,18302.361,0.002,36.605,1369863.014,0.05,68493.151,70817.551,0.358,0.204,0.312
X862,105.902,9.61765,2,An Ninh,Châu Thành,Sóc Trăng,1328.000,66.000,199.000,1594.000,368.000,1.120,412.220,93942.637,0.005,1146.222,1,52273.973,0.001,3262,147362.832,144100.832,14736283.18,0,1473.628,11789.027,0.002,23.578,1369863.014,0.05,68493.151,69990.357,0.259,0.126,0.486
X863,106.301,9.63571,2,Đại An,Trà Cú,Trà Vinh,999.000,50.000,150.000,1199.000,301.000,1.120,337.290,43461.431,0.005,840.2,1,29296.804,0.001,2286,73598.434,71312.434,7359843.44,0,735.984,5887.875,0.002,11.776,1369863.014,0.05,68493.151,69240.911,0.281,0.148,0.971
X864,106.041,9.55818,2,Tài Văn,Mỹ Xuyên,Sóc Trăng,1508.000,302.000,226.000,2036.000,416.000,1.120,465.360,27682.675,0.005,295.889,1,421068.493,0.001,2891,449047.057,446156.057,44904705.73,0,4490.471,35923.765,0.002,71.848,1369863.014,0.05,68493.151,73055.469,0.229,0.161,0.164
X865,106.435,9.55551,2,Đông Hải,Duyên Hải,Trà Vinh,1140.000,57.000,171.000,1368.000,251.000,1.120,281.560,14488.301,0.005,517.717,1,406475.716,0.001,2365,421481.734,419116.734,42148173.41,0,4214.817,33718.539,0.002,67.437,1369863.014,0.05,68493.151,72775.405,0.206,0.119,0.174
X866,105.919,9.54831,2,Đại Tâm,Mỹ Xuyên,Sóc Trăng,2133.000,427.000,320.000,2880.000,362.000,1.120,404.920,27682.675,0.005,295.889,1,421068.493,0.001,3735,449047.057,445312.057,44904705.73,0,4490.471,35923.765,0.002,71.848,1369863.014,0.05,68493.151,73055.469,0.141,0.108,0.164
X867,105.422,9.52626,2,Lộc Ninh,Hồng Dân,Bạc Liêu,1608.000,80.000,241.000,1929.000,25.000,1.120,27.820,43784.688,0.005,1494.416,1,923712.329,0.001,4566,968991.432,964425.432,96899143.23,0,9689.914,77519.315,0.002,155.039,1369863.014,0.05,68493.151,78338.104,0.014,0.006,0.081
X868,105.663,9.52926,2,Tân Long,Ngã Năm,Sóc Trăng,894.000,179.000,134.000,1207.000,876.000,1.120,981.680,74916.591,0.005,459.5,1,108858.447,0.001,2150,184234.538,182084.538,18423453.81,0,1842.345,14738.763,0.002,29.478,1369863.014,0.05,68493.151,70364.974,0.813,0.457,0.386
X869,105.987,9.55489,2,Mỹ Xuyên,Mỹ Xuyên,Sóc Trăng,2428.000,486.000,364.000,3278.000,331.000,1.120,371.210,27682.675,0.005,295.889,1,421068.493,0.001,4133,449047.057,444914.057,44904705.73,0,4490.471,35923.765,0.002,71.848,1369863.014,0.05,68493.151,73055.469,0.113,0.09,0.164
X870,105.336,9.35493,2,Phong Thạnh Tây A,Phước Long,Bạc Liêu,1610.000,81.000,242.000,1932.000,369.000,1.120,413.140,27758.185,0.005,1113.005,1,923712.329,0.001,4108,952583.519,948475.519,95258351.87,0,9525.835,76206.681,0.002,152.413,1369863.014,0.05,68493.151,78171.399,0.214,0.101,0.082
X871,105.085,9.35504,2,Thới Bình,Thới Bình,Cà Mau,1003.000,50.000,150.000,1203.000,384.000,1.120,430.120,49904.914,0.005,309.786,1,1620328.767,0.001,3383,1670543.467,1667160.467,167054346.7,0,16705.435,133643.477,0.002,267.287,1369863.014,0.05,68493.151,85465.872,0.358,0.127,0.051
X872,106.02,9.34248,2,Vĩnh Châu,Vĩnh Châu,Sóc Trăng,19796.000,3959.000,2969.000,26724.000,378.000,1.120,423.050,19030.137,0.005,133.25,1,895681.196,0.001,27848,914844.583,886996.583,91484458.25,0,9148.446,73187.567,0.002,146.375,1369863.014,0.05,68493.151,77787.972,0.016,0.015,0.088
X873,105.226,9.0129,2,Tạ An Khương Nam,Đầm Dơi,Cà Mau,1015.000,51.000,152.000,1217.000,369.000,1.120,413.720,4267.024,0.005,328.123,1,1566727.081,0.001,3133,1571322.228,1568189.228,157132222.8,0,15713.222,125705.778,0.002,251.412,1369863.014,0.05,68493.151,84457.785,0.34,0.132,0.054
X874,104.996,9.00692,2,Hòa Mỹ,Cái Nước,Cà Mau,824.000,41.000,124.000,988.000,1245.000,1.120,1394.390,5787.858,0.005,245.193,1,896219.178,0.001,2158,902252.229,900094.229,90225222.88,0,9022.522,72180.178,0.002,144.36,1369863.014,0.05,68493.151,77660.033,1.411,0.646,0.086
X875,105.198,8.95854,2,Tân Duyệt,Đầm Dơi,Cà Mau,1490.000,75.000,224.000,1788.000,762.000,1.120,852.910,4267.024,0.005,328.123,1,1566727.081,0.001,3704,1571322.228,1567618.228,157132222.8,0,15713.222,125705.778,0.002,251.412,1369863.014,0.05,68493.151,84457.785,0.477,0.23,0.054
X876,105.666,10.1892,2,Định Hòa,Lai Vung,Đồng Tháp,944.000,47.000,142.000,1133.000,9.000,1.120,10.630,86083.201,0.005,370.65,1,4739.726,0.001,1939,91193.577,89254.577,91193576.94,0,9119.358,72954.862,0.002,145.91,1369863.014,0.05,68493.151,77758.418,0.009,0.005,0.871
X877,106.471,10.1975,2,Lương Quới,Giồng Trôm,Bến Tre,475.000,24.000,71.000,569.000,7542.000,1.120,8447.230,28732.029,0.005,1117.496,1,10176.125,0.001,1840,40025.65,38185.65,4002565.024,0,400.257,3202.052,0.002,6.404,1369863.014,0.05,68493.151,68899.811,14.846,4.591,1.804
X878,106.249,10.2003,2,Vĩnh Hòa,Chợ Lách,Bến Tre,636.000,32.000,95.000,764.000,589.000,1.120,659.440,14889.905,0.005,341.985,1,3287.671,0.001,1184,18519.561,17335.561,1851956.101,0,185.196,1481.565,0.002,2.963,1369863.014,0.05,68493.151,68681.309,0.863,0.557,3.962
X879,106.598,10.1957,2,Phú Long,Bình Đại,Bến Tre,1070.000,53.000,160.000,1284.000,5549.000,1.120,6214.850,12538.014,0.005,357.48,1,323013.699,0.001,2027,335909.192,333882.192,33590919.23,0,3359.092,26872.735,0.002,53.745,1369863.014,0.05,68493.151,71905.988,4.84,3.066,0.215
X880,106.433,10.1885,2,Lương Phú,Giồng Trôm,Bến Tre,634.000,32.000,95.000,761.000,290.000,1.120,325.020,28732.029,0.005,1117.496,1,10176.125,0.001,2032,40025.65,37993.65,4002565.024,0,400.257,3202.052,0.002,6.404,1369863.014,0.05,68493.151,68899.811,0.427,0.16,1.813
X881,105.245,10.1502,2,Tân Hiệp B,Tân Hiệp,Kiên Giang,788.000,39.000,118.000,946.000,317.000,1.120,355.230,146028.471,0.005,908.244,1,2202.74,0.001,2587,149139.455,146552.455,149139455,0,14913.945,119311.564,0.002,238.623,1369863.014,0.05,68493.151,83645.719,0.376,0.137,0.571
X882,105.817,10.1784,2,Hòa Tân,Châu Thành,Đồng Tháp,1227.000,61.000,184.000,1473.000,231.000,1.120,258.560,105702.854,0.005,512.083,1,25726.027,0.001,2539,131940.965,129401.965,131940964.6,0,13194.096,105552.772,0.002,211.106,1369863.014,0.05,68493.151,81898.353,0.176,0.102,0.633
X883,106.701,10.1799,2,Bình Đại,Bình Đại,Bến Tre,330.000,16.000,49.000,395.000,3007.000,1.120,3368.360,12538.014,0.005,357.48,1,323013.699,0.001,1138,335909.192,334771.192,33590919.23,0,3359.092,26872.735,0.002,53.745,1369863.014,0.05,68493.151,71905.988,8.527,2.96,0.215
X884,106.719,10.1883,2,Bình Thắng,Bình Đại,Bến Tre,995.000,50.000,149.000,1194.000,2317.000,1.120,2595.220,12538.014,0.005,357.48,1,323013.699,0.001,1937,335909.192,333972.192,33590919.23,0,3359.092,26872.735,0.002,53.745,1369863.014,0.05,68493.151,71905.988,2.174,1.34,0.215
X885,106.01,10.1964,2,Long Hồ,Long Hồ,Vĩnh Long,708.000,35.000,106.000,849.000,625.000,1.120,700.400,65182.217,0.005,196.097,1,7253.425,0.001,1378,72631.739,71253.739,72631739.06,0,7263.174,58105.391,0.002,116.211,1369863.014,0.05,68493.151,75872.535,0.825,0.508,1.065
X886,106.549,10.1803,2,Châu Bình,Giồng Trôm,Bến Tre,821.000,41.000,123.000,985.000,2064.000,1.120,2311.580,28732.029,0.005,1117.496,1,10176.125,0.001,2256,40025.65,37769.65,4002565.024,0,400.257,3202.052,0.002,6.404,1369863.014,0.05,68493.151,68899.811,2.347,1.025,1.824
X887,106.095,10.1859,2,Chánh Hội,Mang Thít,Vĩnh Long,1096.000,55.000,164.000,1315.000,635.000,1.120,711.370,63075.088,0.005,1004.151,1,5922.505,0.001,2640,70001.744,67361.744,70001744.42,0,7000.174,56001.396,0.002,112.003,1369863.014,0.05,68493.151,75605.328,0.541,0.269,1.122
X888,105.734,10.1802,2,Tân Hưng,Bình Tân,Vĩnh Long,389.000,19.000,58.000,467.000,336.000,1.120,375.840,128261.678,0.005,314.441,1,4136.488,0.001,1427,132712.607,131285.607,132712607.2,0,13271.261,106170.086,0.002,212.34,1369863.014,0.05,68493.151,81976.752,0.805,0.263,0.624
X889,105.989,10.1747,2,Phú Đức,Long Hồ,Vĩnh Long,1072.000,54.000,161.000,1286.000,637.000,1.120,713.830,65182.217,0.005,196.097,1,7253.425,0.001,1815,72631.739,70816.739,72631739.06,0,7263.174,58105.391,0.002,116.211,1369863.014,0.05,68493.151,75872.535,0.555,0.393,1.071
X890,106.299,10.1841,2,Thành An,Mỏ Cày,Bến Tre,771.000,39.000,116.000,925.000,616.000,1.120,689.380,23136.651,0.005,2507.17,1,7488.584,0.001,3555,33132.406,29577.406,3313240.629,0,331.324,2650.593,0.002,5.301,1369863.014,0.05,68493.151,68829.776,0.745,0.194,2.327
X891,105.945,10.1876,2,Lộc Hòa,Long Hồ,Vĩnh Long,1031.000,52.000,155.000,1237.000,722.000,1.120,809.090,65182.217,0.005,196.097,1,7253.425,0.001,1766,72631.739,70865.739,72631739.06,0,7263.174,58105.391,0.002,116.211,1369863.014,0.05,68493.151,75872.535,0.654,0.458,1.071
X892,106.381,10.1818,2,Sơn Phú,Giồng Trôm,Bến Tre,760.000,38.000,114.000,912.000,829.000,1.120,928.280,28732.029,0.005,1117.496,1,10176.125,0.001,2183,40025.65,37842.65,4002565.024,0,400.257,3202.052,0.002,6.404,1369863.014,0.05,68493.151,68899.811,1.018,0.425,1.821
X893,105.593,10.1649,2,Thới Long,Ô Môn,Cần Thơ,2755.000,826.000,413.000,3994.000,289.000,1.120,324.140,141370.959,0.005,529.76,1,19002.74,0.001,5250,160903.459,155653.459,160903458.6,0,16090.346,128722.767,0.002,257.446,1369863.014,0.05,68493.151,84840.942,0.081,0.062,0.545
X894,106.646,10.1715,2,Thạnh Trị,Bình Đại,Bến Tre,820.000,41.000,123.000,984.000,8571.000,1.120,9599.900,12538.014,0.005,357.48,1,323013.699,0.001,1727,335909.192,334182.192,33590919.23,0,3359.092,26872.735,0.002,53.745,1369863.014,0.05,68493.151,71905.988,9.756,5.559,0.215
X895,106.151,10.1729,2,Chánh An,Mang Thít,Vĩnh Long,745.000,37.000,112.000,894.000,581.000,1.120,650.310,63075.088,0.005,1004.151,1,5922.505,0.001,2219,70001.744,67782.744,70001744.42,0,7000.174,56001.396,0.002,112.003,1369863.014,0.05,68493.151,75605.328,0.727,0.293,1.115
X896,105.89,10.1713,2,Thạnh Quới,Long Hồ,Vĩnh Long,750.000,38.000,113.000,900.000,530.000,1.120,593.170,65182.217,0.005,196.097,1,7253.425,0.001,1429,72631.739,71202.739,72631739.06,0,7263.174,58105.391,0.002,116.211,1369863.014,0.05,68493.151,75872.535,0.659,0.415,1.066
X897,105.917,10.1671,2,Phú Quới,Long Hồ,Vĩnh Long,1533.000,77.000,230.000,1840.000,1063.000,1.120,1190.540,65182.217,0.005,196.097,1,7253.425,0.001,2369,72631.739,70262.739,72631739.06,0,7263.174,58105.391,0.002,116.211,1369863.014,0.05,68493.151,75872.535,0.647,0.503,1.08
X898,106.511,10.1686,2,Giồng Trôm,Giồng Trôm,Bến Tre,963.000,48.000,144.000,1156.000,2093.000,1.120,2344.340,28732.029,0.005,1117.496,1,10176.125,0.001,2427,40025.65,37598.65,4002565.024,0,400.257,3202.052,0.002,6.404,1369863.014,0.05,68493.151,68899.811,2.028,0.966,1.833
X899,106.013,10.159,2,Long An,Long Hồ,Vĩnh Long,1060.000,53.000,159.000,1272.000,631.000,1.120,707.210,65182.217,0.005,196.097,1,7253.425,0.001,1801,72631.739,70830.739,72631739.06,0,7263.174,58105.391,0.002,116.211,1369863.014,0.05,68493.151,75872.535,0.556,0.393,1.071
X900,105.76,10.1557,2,Tân Thành,Bình Tân,Vĩnh Long,734.000,37.000,110.000,880.000,505.000,1.120,565.850,128261.678,0.005,314.441,1,4136.488,0.001,1840,132712.607,130872.607,132712607.2,0,13271.261,106170.086,0.002,212.34,1369863.014,0.05,68493.151,81976.752,0.643,0.308,0.626
X901,106.319,10.1652,2,Hòa Lộc,Mỏ Cày,Bến Tre,820.000,41.000,123.000,983.000,1360.000,1.120,1523.380,23136.651,0.005,2507.17,1,7488.584,0.001,3613,33132.406,29519.406,3313240.629,0,331.324,2650.593,0.002,5.301,1369863.014,0.05,68493.151,68829.776,1.55,0.422,2.332
X902,106.761,10.1432,2,Thừa Đức,Bình Đại,Bến Tre,803.000,40.000,121.000,964.000,2191.000,1.120,2453.990,12538.014,0.005,357.48,1,323013.699,0.001,1707,335909.192,334202.192,33590919.23,0,3359.092,26872.735,0.002,53.745,1369863.014,0.05,68493.151,71905.988,2.546,1.438,0.215
X903,104.901,10.129,2,Thổ Sơn,Hòn Đất,Kiên Giang,1426.000,71.000,214.000,1711.000,684.000,1.120,766.530,176727.267,0.005,1399.138,1,179658.588,0.001,4173,357784.993,353611.993,357784993,0,35778.499,286227.994,0.002,572.456,1369863.014,0.05,68493.151,104844.106,0.448,0.184,0.296
X904,106.601,10.1653,2,Tân Mỹ,Ba Tri,Bến Tre,247.000,12.000,37.000,297.000,9124.000,1.120,10219.250,21041.382,0.005,1377.904,1,73472.305,0.001,1854,95891.591,94037.591,9589159.107,0,958.916,7671.327,0.002,15.343,1369863.014,0.05,68493.151,69467.409,34.408,5.512,0.739
X905,105.05,10.1519,2,Mỹ Thuận,Hòn Đất,Kiên Giang,641.000,32.000,96.000,769.000,4.000,1.120,4.840,176727.267,0.005,1399.138,1,179658.588,0.001,3231,357784.993,354553.993,357784993,0,35778.499,286227.994,0.002,572.456,1369863.014,0.05,68493.151,104844.106,0.006,0.001,0.296
X906,106.113,10.1769,2,Cái Nhum,Mang Thít,Vĩnh Long,1079.000,54.000,162.000,1295.000,632.000,1.120,708.210,63075.088,0.005,1004.151,1,5922.505,0.001,2620,70001.744,67381.744,70001744.42,0,7000.174,56001.396,0.002,112.003,1369863.014,0.05,68493.151,75605.328,0.547,0.27,1.122
X907,105.404,10.1297,2,Thạnh Phú,Vĩnh Thạnh,Cần Thơ,2541.000,762.000,381.000,3685.000,717.000,1.120,803.270,268002.435,0.005,1176.317,1,20785.388,0.001,6222,289964.14,283742.14,289964140.1,0,28996.414,231971.312,0.002,463.943,1369863.014,0.05,68493.151,97953.507,0.218,0.129,0.345
X908,105.943,10.1617,2,Hòa Phú,Long Hồ,Vĩnh Long,1052.000,53.000,158.000,1262.000,647.000,1.120,724.380,65182.217,0.005,196.097,1,7253.425,0.001,1791,72631.739,70840.739,72631739.06,0,7263.174,58105.391,0.002,116.211,1369863.014,0.05,68493.151,75872.535,0.574,0.404,1.071
X909,105.703,10.1473,2,Tân An Thạnh,Bình Tân,Vĩnh Long,942.000,47.000,141.000,1130.000,351.000,1.120,393.330,128261.678,0.005,314.441,1,4136.488,0.001,2090,132712.607,130622.607,132712607.2,0,13271.261,106170.086,0.002,212.34,1369863.014,0.05,68493.151,81976.752,0.348,0.188,0.628
X910,106.198,10.1477,2,Quới Thiện,Vũng Liêm,Vĩnh Long,832.000,42.000,125.000,998.000,610.000,1.120,683.370,76447.808,0.005,963.372,1,7809.863,0.001,2351,85221.043,82870.043,85221042.78,0,8522.104,68176.834,0.002,136.354,1369863.014,0.05,68493.151,77151.609,0.685,0.291,0.931
X911,106.389,10.1405,2,Hưng Phong,Giồng Trôm,Bến Tre,465.000,23.000,70.000,558.000,846.000,1.120,947.080,28732.029,0.005,1117.496,1,10176.125,0.001,1829,40025.65,38196.65,4002565.024,0,400.257,3202.052,0.002,6.404,1369863.014,0.05,68493.151,68899.811,1.697,0.518,1.804
X912,105.639,10.1434,2,Thới An,Ô Môn,Cần Thơ,3739.000,1122.000,561.000,5421.000,334.000,1.120,374.140,141370.959,0.005,529.76,1,19002.74,0.001,6677,160903.459,154226.459,160903458.6,0,16090.346,128722.767,0.002,257.446,1369863.014,0.05,68493.151,84840.942,0.069,0.056,0.55
X913,106.089,10.1496,2,Tân An Hội,Mang Thít,Vĩnh Long,685.000,34.000,103.000,822.000,609.000,1.120,682.140,63075.088,0.005,1004.151,1,5922.505,0.001,2147,70001.744,67854.744,70001744.42,0,7000.174,56001.396,0.002,112.003,1369863.014,0.05,68493.151,75605.328,0.83,0.318,1.114
X914,105.518,10.124,2,Thới Hưng,Cờ Đỏ,Cần Thơ,2356.000,707.000,353.000,3416.000,996.000,1.120,1116.050,169767.808,0.005,590.648,1,71084.149,0.001,4927,241442.605,236515.605,241442604.9,0,24144.26,193154.084,0.002,386.308,1369863.014,0.05,68493.151,93023.719,0.327,0.227,0.393
X915,106.451,10.155,2,Long Mỹ,Giồng Trôm,Bến Tre,732.000,37.000,110.000,878.000,1563.000,1.120,1750.030,28732.029,0.005,1117.496,1,10176.125,0.001,2149,40025.65,37876.65,4002565.024,0,400.257,3202.052,0.002,6.404,1369863.014,0.05,68493.151,68899.811,1.993,0.814,1.819
X916,106.293,10.1443,2,Tân Bình,Mỏ Cày,Bến Tre,768.000,38.000,115.000,922.000,856.000,1.120,958.180,23136.651,0.005,2507.17,1,7488.584,0.001,3552,33132.406,29580.406,3313240.629,0,331.324,2650.593,0.002,5.301,1369863.014,0.05,68493.151,68829.776,1.039,0.27,2.327
X917,106.045,10.1536,2,Tân Long,Mang Thít,Vĩnh Long,634.000,32.000,95.000,761.000,659.000,1.120,738.070,63075.088,0.005,1004.151,1,5922.505,0.001,2086,70001.744,67915.744,70001744.42,0,7000.174,56001.396,0.002,112.003,1369863.014,0.05,68493.151,75605.328,0.97,0.354,1.113
X918,106.496,10.1686,2,Bình Hoà,Giồng Trôm,Bến Tre,882.000,44.000,132.000,1058.000,2628.000,1.120,2943.100,28732.029,0.005,1117.496,1,10176.125,0.001,2329,40025.65,37696.65,4002565.024,0,400.257,3202.052,0.002,6.404,1369863.014,0.05,68493.151,68899.811,2.782,1.264,1.828
